year,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val
22,1,1,1,1,21,4.30102999566398,67
23,0,1,1,1,16,4.778151250383643,99
19,0,1,1,2,21,5.012820358572549,74
20,0,1,1,2,18,5.079181246047624,108
21,0,1,1,1,19,4.778151250383643,89
18,0,1,1,3,13,5.110589710299249,140
21,0,1,1,1,11,5.079181246047624,142
16,0,1,1,4,22,5.079181246047624,138
21,0,1,1,1,25,4.984527313343792,92
23,1,0,1,1,21,4.719430732348868,67
19,0,0,1,2,16,4.941769746107794,99
24,0,1,1,1,16,4.230448921378274,99
14,1,1,1,2,21,4.823017523446048,67
16,1,1,1,1,14,4.897627091290441,116
22,0,1,1,1,13,4.698970004336019,100
18,0,1,1,2,25,4.778151250383643,75
24,1,1,1,1,22,4.544068044350275,89
21,0,1,1,1,25,5.079181246047624,92
25,1,1,0,1,21,4.0,82
23,1,1,1,1,19,4.176091259055681,82
19,2,1,1,2,21,4.845098040014256,47
22,1,1,1,1,21,3.6989700043360187,47
15,1,1,1,1,21,4.602059991327962,46
25,1,1,1,1,19,4.0,82
22,1,1,1,1,19,4.3979400086720375,55
23,1,1,1,1,22,4.724275869600789,89
20,0,1,1,2,13,5.0413926851582245,120
19,0,1,1,2,24,5.301029995663981,75
25,1,1,1,1,13,4.342422680822206,110
9,1,1,1,4,21,4.845098040014256,67
21,0,1,1,2,14,4.875061263391699,99
18,1,1,1,1,21,4.845098040014256,67
20,1,1,1,3,17,4.806179973983887,103
8,1,1,1,1,21,4.778151250383643,80
16,0,1,0,2,5,5.0413926851582245,241
19,0,1,1,1,13,4.778151250383643,120
21,0,1,1,1,19,4.857332496431268,89
19,0,1,1,2,19,4.845098040014256,89
18,0,1,1,1,26,4.875061263391699,58
23,0,1,1,2,19,4.509619137576772,89
22,0,1,1,1,19,4.845098040014256,126
16,0,1,1,2,19,4.903089986991943,90
17,1,1,1,2,26,4.30102999566398,62
18,1,1,1,1,18,5.0413926851582245,98
20,1,1,1,2,19,4.602059991327962,82
21,1,1,1,2,19,4.954242509439324,82
20,1,1,1,2,21,4.698970004336019,86
7,1,1,1,1,29,5.136720567156407,53
21,1,1,1,1,19,4.778151250383643,82
23,0,1,1,1,21,4.477121254719662,74
22,0,1,1,1,19,4.991226075692494,126
15,0,1,1,3,22,5.079181246047624,69
23,1,1,1,1,19,4.477121254719662,82
22,1,1,1,1,22,4.602059991327962,84
18,0,1,1,2,22,4.954242509439324,71
17,0,1,1,2,19,4.903089986991943,90
18,2,1,1,1,19,5.079181246047624,55
19,0,1,0,1,13,5.301029995663981,184
13,0,1,1,2,22,5.0413926851582245,54
23,1,1,1,2,22,4.579783596616809,84
23,1,1,1,2,22,4.544068044350275,84
18,0,1,1,2,20,5.079181246047624,78
18,0,1,1,2,20,5.0413926851582245,108
16,0,1,1,1,22,5.146128035678237,75
15,0,1,0,2,13,5.190331698170291,120
23,0,1,1,2,20,4.903089986991943,63
16,0,1,1,2,13,5.079181246047624,63
17,1,1,1,1,21,4.903089986991943,67
21,0,1,1,2,16,5.0413926851582245,99
18,0,1,1,1,22,5.361727836017593,70
17,0,1,1,2,22,5.235528446907548,53
20,1,1,1,1,19,4.3979400086720375,82
25,0,1,1,1,16,4.544068044350275,99
20,0,1,1,1,13,5.1003705451175625,120
24,0,1,1,1,14,4.477121254719662,99
17,1,1,1,3,19,4.986771734266244,68
22,0,1,0,1,19,5.079181246047624,126
22,0,1,1,1,19,5.079181246047624,126
20,0,1,1,2,13,4.903089986991943,105
17,0,1,1,2,21,4.778151250383643,74
17,1,1,1,1,19,4.778151250383643,68
21,0,1,1,1,14,4.778151250383643,99
20,0,1,1,1,21,4.954242509439324,74
21,1,1,1,1,19,4.477121254719662,82
22,0,1,1,1,21,4.544068044350275,74
23,0,1,1,1,13,4.3979400086720375,140
24,0,1,1,1,17,4.602059991327962,109
23,0,1,1,1,19,4.3979400086720375,126
23,1,0,1,1,19,4.370253952961034,82
21,0,0,1,1,13,4.591064607026499,140
19,0,1,1,1,21,4.602059991327962,74
16,1,1,1,1,26,4.845098040014256,79
20,1,1,1,1,21,4.602059991327962,86
14,0,1,1,4,13,5.135132651376774,120
22,0,1,1,2,13,4.845098040014256,77
21,0,1,1,2,14,4.954242509439324,99
2,1,1,1,2,21,4.505149978319905,37
24,1,1,0,2,21,3.9030899869919433,67
21,0,1,1,1,11,5.230448921378273,67
6,0,1,1,4,22,5.079181246047624,68
16,0,1,1,3,21,5.0413926851582245,75
22,0,1,1,1,13,5.0,140
15,0,1,1,2,16,5.060697840353612,68
14,0,1,1,4,13,5.079181246047624,120
17,0,1,1,2,15,5.423245873936807,75
14,0,1,1,2,21,4.954242509439324,75
24,1,1,0,1,14,4.602059991327962,89
14,1,1,1,2,19,4.740362689494243,103
13,1,1,1,2,21,4.954242509439324,46
20,0,1,1,1,17,5.045322978786658,103
19,0,1,1,2,13,5.079181246047624,112
23,1,1,1,1,21,4.176091259055681,83
23,1,1,1,1,21,4.698970004336019,67
21,0,1,1,1,19,4.602059991327962,126
14,1,1,1,2,22,4.698970004336019,70
24,1,1,1,2,22,4.653212513775343,84
22,0,1,1,2,22,4.544068044350275,69
15,0,1,1,1,22,4.903089986991943,138
18,0,1,1,1,13,5.079181246047624,112
23,0,1,1,1,13,5.0,70
17,0,1,1,3,21,5.079181246047624,74
24,1,1,1,1,19,4.176091259055681,121
23,1,1,1,1,21,4.176091259055681,47
23,1,1,0,1,21,4.176091259055681,82
21,0,1,1,1,16,5.130333768495006,99
18,0,1,1,2,15,4.903089986991943,104
17,0,1,0,2,26,4.903089986991943,148
23,1,1,1,1,19,4.278753600952828,82
16,1,1,1,1,21,4.886490725172481,67
18,0,1,1,1,21,5.079181246047624,74
25,1,1,0,1,11,4.0,82
15,1,1,1,3,26,5.0413926851582245,63
15,1,1,1,1,21,5.0413926851582245,105
13,0,1,1,3,22,4.954242509439324,70
24,0,1,1,1,19,4.698970004336019,89
20,0,1,1,1,26,4.698970004336019,56
20,1,1,1,2,21,4.602059991327962,47
18,0,1,1,1,22,5.079181246047624,74
23,1,1,1,1,22,4.602059991327962,84
24,1,1,1,1,19,4.0,121
20,0,1,1,1,14,5.204119982655924,99
16,1,1,1,1,19,4.778151250383643,80
11,1,1,1,4,21,4.778151250383643,67
20,0,1,1,1,13,4.89209460269048,112
25,1,1,1,1,19,4.477121254719662,68
24,0,1,1,1,16,4.30102999566398,99
23,1,1,1,1,21,4.322219294733919,82
19,0,1,1,1,21,4.845098040014256,74
21,1,1,0,2,19,4.845098040014256,82
12,1,1,1,1,21,4.628388930050311,46
18,1,1,1,1,19,4.3979400086720375,79
19,0,1,1,2,22,4.903089986991943,138
12,0,1,1,1,13,4.954242509439324,117
16,0,1,1,4,17,4.903089986991943,74
19,0,1,1,2,13,5.164352855784436,62
19,1,1,1,3,21,4.6739419986340875,37
24,0,1,1,1,13,4.778151250383643,153
18,0,1,1,4,22,5.079181246047624,84
16,1,1,1,2,11,4.903089986991943,132
22,1,1,1,1,20,4.531478917042255,67
23,0,1,1,1,20,4.698970004336019,84
16,0,1,1,2,22,5.0,70
14,1,1,1,2,19,4.716003343634799,103
19,0,1,1,1,21,5.0413926851582245,89
21,1,1,1,1,19,4.845098040014256,82
12,0,1,1,2,13,5.079181246047624,83
25,0,1,1,1,16,4.477121254719662,99
24,1,1,1,1,16,4.176091259055681,95
25,1,1,0,1,14,3.6989700043360187,118
24,0,1,1,1,16,4.602059991327962,99
25,1,0,0,1,3,4.217483944213906,141
20,0,1,1,1,21,5.0413926851582245,89
17,0,1,1,1,21,4.857332496431268,74
21,0,1,1,1,21,4.778151250383643,74
8,0,1,1,1,22,5.079181246047624,83
21,0,1,1,1,16,4.903089986991943,90
22,0,1,1,2,19,5.079181246047624,71
23,1,1,1,1,21,4.477121254719662,82
21,0,1,1,2,22,5.0413926851582245,70
14,0,1,1,2,11,5.3404441148401185,102
23,1,1,1,1,21,4.903089986991943,47
22,0,1,1,1,21,4.903089986991943,88
22,1,1,1,2,21,4.544068044350275,83
19,0,1,1,1,22,5.222716471147582,89
22,0,1,1,1,19,4.973127853599698,126
18,1,1,1,1,19,4.903089986991943,62
4,1,1,1,2,21,5.0,37
11,1,1,1,2,16,4.954242509439324,70
18,0,1,1,2,11,5.390935107103378,100
25,1,1,1,1,21,4.0,83
22,0,1,1,1,22,4.954242509439324,69
25,1,1,1,1,22,3.716003343634799,84
12,1,1,1,2,21,5.079181246047624,60
19,0,1,1,2,21,4.954242509439324,74
23,1,1,1,1,19,3.6989700043360187,82
24,1,1,1,1,13,4.021189299069937,82
24,0,1,1,1,20,4.414973347970817,108
20,0,1,0,1,13,5.143014800254094,120
12,1,1,1,1,8,4.602059991327962,178
21,1,1,1,1,16,4.3979400086720375,110
16,1,1,1,2,11,4.778151250383643,138
17,1,1,1,1,21,4.176091259055681,86
18,0,1,1,1,21,5.0413926851582245,74
13,1,1,1,1,19,5.079181246047624,63
13,1,1,1,3,21,5.079181246047624,105
13,1,1,1,1,21,4.544068044350275,64
24,1,1,1,1,21,4.113943352306836,47
21,0,1,1,1,21,4.698970004336019,74
22,1,1,1,1,19,4.3979400086720375,82
17,1,1,1,2,21,5.0413926851582245,73
25,1,1,1,1,11,3.6989700043360187,88
19,1,1,1,2,21,4.698970004336019,37
20,1,1,1,3,19,4.903089986991943,82
18,0,1,1,2,11,5.352182518111363,100
14,1,1,1,3,21,5.0,64
14,1,1,1,2,19,4.970025919124789,68
18,0,1,1,2,13,5.079181246047624,115
21,0,1,1,1,18,4.845098040014256,108
21,0,1,1,1,13,5.0,63
17,0,1,1,2,21,5.27415784926368,75
25,1,1,0,1,21,3.812913356642855,82
16,1,1,1,1,21,4.903089986991943,80
14,0,1,1,3,13,5.0,120
21,0,1,1,2,11,5.079181246047624,67
18,1,1,1,2,19,5.079181246047624,55
4,1,1,1,3,28,5.0413926851582245,77
12,0,1,1,3,15,5.1760912590556805,66
24,0,1,1,1,22,4.799340549453581,84
22,0,1,0,2,8,4.602059991327962,136
21,0,0,1,1,16,5.037426497940623,90
21,0,0,1,1,21,5.056904851336473,74
23,1,0,0,2,15,4.518513939877887,178
20,0,0,1,3,19,5.204119982655924,70
19,0,0,1,1,19,5.004321373782642,89
25,0,0,1,0,17,3.7323937598229686,109
22,0,0,0,2,19,4.653212513775343,183
24,1,0,0,1,20,4.491361693834272,67
24,1,0,1,1,20,4.491361693834272,67
20,0,0,1,1,19,5.068185861746161,126
16,0,0,0,1,9,5.008600171761917,188
18,0,0,0,1,17,5.033423755486949,175
21,1,0,1,1,21,4.875061263391699,82
17,0,0,0,1,8,4.869231719730975,170
19,0,0,1,1,16,5.198657086954422,99
25,0,1,0,1,22,4.0,108
23,0,1,1,1,22,4.724275869600789,148
23,0,1,1,2,4,4.30102999566398,170
26,1,1,1,1,17,3.6989700043360187,109
16,1,1,1,1,21,4.806179973983887,46
22,1,1,1,1,16,4.021189299069937,87
17,1,1,1,2,21,4.698970004336019,46
18,0,1,1,1,15,4.778151250383643,104
21,0,1,1,1,15,4.544068044350275,104
18,0,1,1,1,22,5.130333768495006,138
17,0,1,1,2,13,4.845098040014256,120
22,0,1,1,1,21,4.903089986991943,88
23,1,1,1,1,21,4.3979400086720375,67
23,1,1,1,1,19,3.6989700043360187,82
14,1,1,1,3,19,4.903089986991943,62
17,0,1,1,2,13,5.079181246047624,120
20,1,1,1,1,21,4.0,67
19,0,1,1,1,26,4.832508912706236,77
13,1,1,1,1,22,4.698970004336019,65
24,0,1,1,1,21,4.472756449317212,88
24,1,1,0,1,19,4.30102999566398,99
24,1,1,1,1,21,4.30102999566398,47
23,0,1,1,1,21,4.602059991327962,88
19,0,1,1,1,21,4.954242509439324,74
21,1,1,1,1,21,4.954242509439324,94
21,0,1,1,1,13,4.903089986991943,62
19,0,1,1,1,21,4.7481880270062,74
20,0,1,1,1,13,4.698970004336019,75
20,0,1,1,2,13,4.698970004336019,75
12,0,1,1,1,22,4.869231719730975,68
20,0,1,1,1,20,5.089905111439397,108
15,1,1,1,1,21,4.732393759822968,46
19,1,1,1,1,22,4.698970004336019,64
25,1,1,1,1,23,4.0,67
24,1,1,0,1,19,4.0,68
24,0,1,1,1,16,4.602059991327962,99
23,0,1,1,1,13,5.079181246047624,70
19,0,1,1,1,13,4.653212513775343,62
24,0,1,1,1,21,4.544068044350275,74
22,1,1,0,1,16,4.602059991327962,110
17,1,1,1,3,21,4.903089986991943,103
23,0,1,1,1,16,4.568201724066994,99
24,1,1,1,1,21,4.342422680822206,83
19,1,1,1,2,21,4.7558748556724915,67
23,1,1,1,1,21,4.431363764158987,91
18,1,1,1,1,26,4.845098040014256,62
21,1,1,1,1,21,4.778151250383643,67
24,0,1,1,1,13,4.544068044350275,105
21,1,1,1,2,19,4.633468455579586,55
17,1,1,1,2,22,5.0413926851582245,90
15,1,1,1,2,25,5.0,67
22,1,1,1,1,21,4.806179973983887,82
23,0,1,1,1,20,4.982271233039568,84
19,0,1,1,1,20,4.982271233039568,84
25,1,1,1,1,21,3.8808135922807914,67
25,1,1,1,1,21,3.8450980400142565,67
13,0,1,1,2,22,5.079181246047624,70
23,0,1,1,1,22,4.698970004336019,74
21,0,1,1,2,19,4.698970004336019,71
21,0,1,1,1,22,4.903089986991943,89
9,0,1,1,2,19,5.301029995663981,82
21,0,1,1,1,11,5.278753600952829,101
21,1,1,1,1,21,4.531478917042255,67
18,1,1,1,2,17,4.903089986991943,74
9,0,1,1,1,21,4.30102999566398,57
18,0,1,1,2,22,4.845098040014256,84
20,0,1,1,1,19,4.467460109507263,126
13,1,1,1,2,19,4.845098040014256,68
20,0,1,1,2,11,4.907411360774586,101
24,1,0,1,1,14,4.384980295651304,89
20,0,0,1,1,21,4.908485018878649,74
21,0,1,1,1,20,5.3802112417116055,108
19,1,1,1,1,21,4.544068044350275,86
25,1,1,1,1,20,4.176091259055681,53
18,0,1,1,3,26,4.690196080028513,58
22,0,1,1,2,11,4.755112266395071,148
20,0,1,1,2,21,4.845098040014256,74
11,1,1,1,3,19,4.698970004336019,94
19,0,1,1,1,21,4.945468585131819,74
12,1,1,1,2,21,4.968482948553935,85
23,0,1,1,1,14,5.079181246047624,99
17,0,1,1,2,16,5.0413926851582245,68
22,0,1,0,1,17,4.778151250383643,109
16,1,1,1,2,14,5.079181246047624,118
25,0,1,1,1,21,4.0,88
18,0,1,1,2,25,4.845098040014256,92
18,2,1,1,1,19,4.778151250383643,68
22,0,1,1,1,21,4.954242509439324,88
23,0,1,1,1,21,4.954242509439324,88
22,1,1,1,1,21,4.544068044350275,47
18,1,1,1,2,19,4.602059991327962,62
17,0,1,1,1,22,4.903089986991943,69
18,1,1,1,2,21,4.99563519459755,103
25,1,1,0,1,21,3.8750612633916997,82
22,1,1,1,1,19,4.61066016308988,55
21,1,1,1,1,22,4.845098040014256,89
22,1,1,1,1,13,5.0,82
22,1,1,1,1,21,3.933892035764211,82
25,0,1,1,1,14,4.602059991327962,98
21,0,1,1,1,16,4.778151250383643,99
11,1,1,1,3,21,4.903089986991943,85
20,0,1,1,1,14,5.0413926851582245,99
24,0,1,1,1,11,5.1760912590556805,67
18,0,1,1,2,11,5.079181246047624,102
22,1,1,1,1,19,4.698970004336019,68
12,0,1,1,4,11,5.484299839346785,102
15,0,1,1,3,22,5.326335860928751,138
22,0,1,1,1,21,4.544068044350275,88
24,0,1,1,1,13,4.342422680822206,65
16,0,1,1,1,22,4.698970004336019,90
23,0,1,1,1,14,4.845098040014256,99
22,0,1,1,1,19,4.7481880270062,70
22,0,1,1,1,22,4.698970004336019,74
21,0,1,1,1,15,5.079181246047624,104
17,0,1,1,2,11,5.079181246047624,102
21,0,1,1,1,22,5.079181246047624,138
20,0,1,1,1,22,4.954242509439324,69
24,0,1,1,1,21,4.845098040014256,88
21,0,1,1,2,21,5.079181246047624,89
8,1,1,1,2,21,4.903089986991943,67
23,0,1,1,2,13,5.0,100
23,0,1,1,1,11,5.195899652409233,148
18,0,1,1,2,21,4.954242509439324,74
19,0,1,1,1,26,4.812913356642856,184
21,1,1,1,1,21,4.477121254719662,67
21,1,1,1,1,21,4.845098040014256,94
22,0,1,1,1,19,5.0,89
21,1,1,1,2,14,5.079181246047624,117
17,0,1,1,2,21,4.929418925714292,74
18,0,1,1,1,15,5.0413926851582245,75
21,0,1,1,4,19,4.778151250383643,70
22,0,1,1,2,19,4.954242509439324,70
18,1,1,1,3,21,5.0413926851582245,67
24,1,1,1,1,19,4.3979400086720375,68
19,0,1,1,1,17,5.0,104
18,0,1,1,2,16,5.079181246047624,68
17,0,1,1,1,17,4.954242509439324,104
23,1,1,1,1,14,4.544068044350275,118
23,1,1,1,1,14,4.544068044350275,117
20,0,1,1,2,22,5.00518051250378,84
11,1,1,1,2,22,4.954242509439324,85
10,0,1,1,3,22,4.778151250383643,70
22,0,1,1,1,13,4.954242509439324,140
19,0,1,1,2,13,4.903089986991943,62
14,0,1,1,2,22,5.253216812502129,138
9,1,1,1,1,21,4.7923916894982534,37
15,1,1,1,3,21,5.204119982655924,86
25,0,1,1,1,21,4.544068044350275,74
22,0,1,0,1,13,5.079181246047624,140
23,0,1,1,1,14,4.698970004336019,99
17,0,1,1,2,21,4.845098040014256,74
19,0,1,1,1,21,4.986771734266244,74
17,0,1,1,2,21,4.954242509439324,74
18,0,1,1,4,13,4.926789889273907,140
16,0,1,1,2,11,5.0,102
13,1,1,1,3,21,4.778151250383643,46
15,1,1,1,3,21,5.0413926851582245,105
12,0,1,1,1,11,5.42160392686983,102
16,0,1,1,4,13,5.164352855784436,112
20,0,1,1,1,21,4.845098040014256,74
23,0,1,1,1,21,4.708811674297328,88
23,0,1,1,1,21,4.698970004336019,88
21,0,1,1,1,17,4.903089986991943,89
17,1,1,1,1,21,5.079181246047624,67
23,1,1,1,1,21,4.361727836017592,47
16,1,1,1,2,21,4.845098040014256,67
24,0,1,1,1,21,4.361727836017592,74
22,1,1,1,2,21,4.477121254719662,67
20,1,1,1,1,21,4.602059991327962,34
21,1,1,1,1,21,4.698970004336019,47
13,1,1,1,2,21,4.778151250383643,37
17,0,1,1,1,22,4.903089986991943,70
16,0,1,1,3,22,5.1760912590556805,89
24,1,1,1,1,21,4.602059991327962,86
16,1,1,0,1,14,4.3979400086720375,118
24,0,1,1,2,12,5.079181246047624,81
20,0,1,1,2,13,5.079181246047624,140
24,0,1,0,2,21,4.698970004336019,88
19,0,1,1,3,21,4.778151250383643,89
14,0,1,1,2,21,5.173186268412274,74
25,1,1,1,1,19,3.6989700043360187,68
19,0,1,1,2,22,4.845098040014256,70
21,1,1,1,1,19,4.740362689494243,79
22,0,1,1,1,22,5.0,69
19,0,1,1,1,13,5.079181246047624,62
20,0,1,1,1,22,5.46534864197411,138
11,1,1,1,3,14,4.929418925714292,159
21,1,1,1,3,19,4.845098040014256,82
16,0,1,1,1,16,5.079181246047624,141
21,0,1,1,1,16,4.602059991327962,99
22,0,1,1,1,13,4.845098040014256,120
25,0,0,1,1,17,4.565847818673517,88
24,0,0,1,1,21,4.717670503002262,74
22,0,0,1,1,19,4.89209460269048,74
26,0,0,1,1,22,4.204119982655924,168
23,0,0,1,2,19,4.462397997898956,74
19,0,1,1,2,13,4.778151250383643,140
22,0,0,1,2,13,5.049218022670181,120
23,0,0,1,1,13,4.602059991327962,100
24,0,0,1,1,21,4.556302500767287,88
22,1,0,1,1,21,4.778151250383643,67
14,1,1,1,1,14,5.079181246047624,159
21,1,0,1,1,21,4.681241237375587,47
24,0,0,1,1,17,4.602059991327962,88
23,0,1,1,1,21,4.778151250383643,88
22,1,1,1,1,19,4.3979400086720375,121
21,1,1,1,1,21,4.6232492903979,67
16,1,1,0,2,8,4.544068044350275,204
22,0,1,0,2,13,4.954242509439324,100
17,0,1,1,2,21,4.954242509439324,74
15,0,1,1,2,21,4.845098040014256,74
20,0,1,1,1,19,4.903089986991943,126
22,0,1,1,1,19,4.903089986991943,89
18,0,1,1,1,20,4.954242509439324,108
13,0,1,1,3,22,4.954242509439324,54
16,0,1,1,2,11,5.079181246047624,87
23,0,0,0,1,11,4.7923916894982534,172
22,0,0,1,1,19,4.897627091290441,126
22,0,0,1,2,11,4.778151250383643,148
21,0,1,1,1,11,4.30102999566398,168
10,0,1,1,2,22,5.39480177716271,70
13,0,1,1,2,13,5.0413926851582245,120
15,0,1,1,1,21,5.0,74
16,0,1,1,2,19,4.845098040014256,110
0,0,1,1,2,27,5.0,52
19,0,1,1,1,21,5.143014800254094,89
12,1,1,1,3,15,5.079181246047624,150
20,1,1,1,2,22,4.544068044350275,64
25,1,1,1,1,20,3.8876173003357355,71
20,0,1,1,1,13,4.698970004336019,140
8,0,1,1,2,21,4.778151250383643,58
22,0,1,1,1,13,5.0,64
22,1,1,1,1,19,4.7625435289079086,82
24,0,1,1,3,22,5.146128035678237,148
21,0,1,1,1,13,4.477121254719662,62
24,1,1,1,1,23,4.0,67
21,1,1,1,2,21,4.477121254719662,67
21,1,1,1,2,21,4.544068044350275,73
25,1,1,1,1,19,3.6989700043360187,68
19,0,1,1,1,22,4.698970004336019,89
19,0,1,1,1,22,4.903089986991943,69
15,0,1,1,4,11,5.383815365980431,102
23,0,0,0,1,21,4.477121254719662,74
25,1,0,1,1,19,3.9542425094393248,82
23,1,0,1,1,14,4.477121254719662,89
22,0,0,1,1,11,4.431363764158987,148
23,0,0,1,1,14,4.591064607026499,99
21,1,0,0,1,16,4.806179973983887,110
18,1,0,1,1,14,4.653212513775343,87
24,0,0,1,1,13,4.740362689494243,100
21,0,0,0,1,16,4.806179973983887,154
25,1,0,0,1,21,4.176091259055681,103
22,1,0,0,1,17,4.838849090737255,104
23,1,0,1,1,21,4.903089986991943,82
22,0,0,1,1,16,4.778151250383643,99
23,0,0,1,1,19,4.845098040014256,126
22,0,1,1,1,22,5.0,74
17,0,1,1,1,13,5.0,62
24,0,1,1,1,22,4.544068044350275,154
24,0,1,1,1,13,4.060697840353611,100
24,1,1,1,1,20,4.698970004336019,67
21,1,0,1,1,19,4.743352951409555,82
23,1,0,1,1,17,4.274527304396044,74
23,0,0,1,1,11,4.518763916259958,148
23,0,0,1,1,21,4.678946089545405,88
19,0,1,1,2,11,4.845098040014256,100
22,0,1,1,2,22,4.778151250383643,48
10,1,1,1,2,21,4.903089986991943,60
21,1,1,1,2,19,4.661812685537261,82
19,0,1,1,1,14,4.845098040014256,99
17,1,1,1,1,21,4.602059991327962,46
19,0,1,1,2,13,4.954242509439324,120
16,1,1,1,1,21,5.021189299069937,46
24,0,1,1,1,19,4.477121254719662,89
17,1,1,1,1,21,4.30102999566398,67
17,1,1,1,1,19,4.903089986991943,79
16,1,1,1,2,26,4.903089986991943,62
10,1,1,1,1,21,5.079181246047624,37
25,0,1,1,2,14,4.698970004336019,99
22,0,1,1,2,19,4.903089986991943,71
17,0,1,1,2,22,5.079181246047624,138
20,1,1,1,1,21,4.698970004336019,47
17,0,1,1,1,21,4.845098040014256,74
22,0,1,1,1,13,5.113943352306836,77
23,0,1,1,1,20,4.698970004336019,84
24,0,1,1,1,16,4.903089986991943,99
19,0,1,1,4,21,5.079181246047624,74
23,1,1,1,1,13,4.770852011642144,82
19,0,1,1,3,26,5.0,74
14,1,1,0,1,19,4.698970004336019,165
22,1,1,1,2,20,4.653212513775343,53
14,1,1,1,4,21,4.903089986991943,67
24,0,1,1,1,21,4.3979400086720375,88
19,1,1,1,3,19,4.836937771820921,55
19,0,1,1,2,14,4.602059991327962,99
16,1,1,1,1,22,4.462397997898956,65
19,0,1,1,2,26,4.832508912706236,58
24,1,1,0,1,14,4.176091259055681,89
20,0,1,1,1,21,4.845098040014256,74
21,0,1,1,3,11,5.1003705451175625,87
17,0,1,1,3,11,5.477121254719662,102
21,0,1,1,2,14,4.973127853599698,99
21,0,1,1,3,11,5.110589710299249,87
16,1,1,1,2,19,4.740362689494243,68
25,0,1,1,1,16,4.602059991327962,99
23,1,1,1,2,19,4.3979400086720375,82
14,1,1,1,2,11,4.778151250383643,125
17,0,1,1,2,22,4.845098040014256,70
20,0,1,1,1,21,5.079181246047624,74
24,0,1,1,1,21,4.544068044350275,88
22,0,1,1,2,22,4.778151250383643,148
10,1,1,1,2,14,4.7923916894982534,90
17,1,1,1,2,15,5.079181246047624,74
19,0,1,1,3,22,5.079181246047624,70
23,0,1,1,1,19,4.903089986991943,89
23,0,1,1,1,19,4.903089986991943,89
16,0,1,0,1,9,4.778151250383643,218
16,1,1,1,2,21,4.903089986991943,67
20,0,1,1,2,12,5.168140826718417,139
19,0,1,1,1,15,4.991226075692494,104
22,0,1,0,1,21,4.954242509439324,74
22,1,1,0,1,22,4.342422680822206,37
20,0,1,1,1,22,5.079181246047624,69
19,0,1,1,2,26,5.0,77
14,0,1,1,2,22,5.079181246047624,69
20,0,1,1,2,21,4.845098040014256,74
21,0,1,1,1,13,4.392696953259665,140
14,1,1,1,3,26,5.0,62
25,1,1,1,1,21,4.0,82
23,0,0,1,1,13,4.638748757721429,140
25,0,0,1,1,16,4.205041879261369,99
18,0,0,1,1,16,5.193235941639753,68
10,0,0,1,1,16,4.970416618137783,141
14,0,1,0,2,9,5.086359830674748,177
23,0,1,1,1,21,4.30102999566398,74
23,1,1,1,1,21,4.662757831681573,82
22,1,1,1,3,15,4.698970004336019,103
23,1,1,1,1,21,4.6232492903979,47
25,0,1,1,1,16,4.477121254719662,99
17,0,1,1,1,16,4.929418925714292,68
18,1,1,1,1,21,4.944482672150168,86
16,1,1,1,4,21,5.0,38
20,1,1,1,2,21,5.0,86
24,1,0,1,1,22,4.361085360488826,84
20,0,1,1,2,13,4.903089986991943,62
18,0,1,1,2,21,4.903089986991943,74
14,1,1,1,2,21,4.845098040014256,46
20,1,1,1,1,19,3.371067862271736,55
17,1,1,1,1,21,4.698970004336019,46
16,1,1,1,1,21,4.763427993562937,46
12,1,1,1,2,14,4.903089986991943,100
24,0,1,1,1,13,4.778151250383643,70
25,1,1,1,1,19,4.544068044350275,82
25,0,1,1,1,13,4.777223765819915,62
17,0,1,1,2,13,5.146128035678237,115
18,1,1,1,1,21,5.0413926851582245,46
22,0,1,1,1,13,4.95990911385232,62
16,1,1,1,3,21,4.778151250383643,46
18,0,1,1,1,19,5.0,89
8,1,1,1,1,21,4.903089986991943,37
18,0,1,1,3,22,4.845098040014256,89
23,1,1,1,2,21,4.77451696572855,67
22,0,1,1,1,21,4.653212513775343,88
15,1,1,0,2,19,4.778151250383643,100
14,0,1,1,1,21,5.183269843682804,75
20,0,1,0,2,8,4.778151250383643,201
21,0,1,0,1,11,5.113943352306836,168
23,1,1,1,1,14,4.176091259055681,89
23,0,0,1,1,4,4.839622578648674,170
18,1,1,1,1,14,4.414973347970817,87
23,0,0,1,1,16,4.889436172880561,90
20,1,0,1,2,19,4.60770158958106,83
24,0,0,1,1,21,4.591064607026499,74
16,0,1,1,2,11,5.342422680822206,171
21,0,1,1,2,13,5.079181246047624,140
24,1,1,0,1,21,4.3979400086720375,83
21,0,1,1,2,21,4.491361693834272,74
23,1,1,1,1,21,4.6232492903979,83
21,1,1,1,1,21,4.903089986991943,83
17,1,1,1,1,21,4.778151250383643,67
19,0,1,1,1,21,5.3802112417116055,74
19,1,1,0,2,15,4.544068044350275,104
14,0,1,1,1,22,5.079181246047624,68
14,0,1,1,2,27,4.778151250383643,52
15,1,1,1,3,19,4.544068044350275,68
13,1,1,1,2,21,5.079181246047624,46
20,0,1,1,1,21,4.845098040014256,74
17,0,1,1,3,19,4.954242509439324,110
13,1,1,1,2,21,4.778151250383643,46
21,0,1,1,2,19,4.903089986991943,126
16,0,1,1,2,11,5.178976947293169,171
16,1,1,1,1,21,4.698970004336019,105
15,1,1,1,1,21,4.903089986991943,37
23,1,1,1,1,19,4.3979400086720375,82
