year,fuel,seller_type,transmission,owner,brand,km_dr_gr,mpow_val
15,1,1,1,1,26,4.477121254719662,62
19,0,1,1,1,13,4.653212513775343,62
9,1,1,1,4,21,4.845098040014256,67
18,0,1,1,2,25,4.778151250383643,75
23,0,0,1,2,19,4.462397997898956,74
21,0,1,1,1,13,4.811575005870593,140
20,1,1,1,1,14,4.778151250383643,117
16,1,1,1,1,21,4.602059991327962,67
24,1,1,1,1,14,3.89209460269048,89
21,0,0,1,1,21,4.653212513775343,74
23,1,1,0,1,21,4.544068044350275,82
22,1,1,1,1,19,3.8849085941626065,55
20,0,1,1,3,13,5.068185861746161,140
18,1,1,1,2,14,4.903089986991943,116
21,0,0,1,2,21,4.698970004336019,88
19,0,1,1,2,22,4.845098040014256,70
20,0,1,1,2,17,5.079181246047624,89
21,1,0,1,2,19,4.653212513775343,68
21,1,0,1,1,14,4.449648072585518,117
22,0,1,1,1,21,4.763427993562937,74
19,0,1,1,2,17,5.079181246047624,104
12,0,1,1,2,16,5.058126014703333,68
23,1,1,1,1,21,4.903089986991943,47
21,0,1,1,1,13,4.954242509439324,75
24,0,1,1,1,12,4.113943352306836,139
21,1,1,1,1,19,4.698970004336019,82
25,0,1,1,1,22,5.0,154
24,0,1,1,1,11,5.064457989226918,67
21,1,1,1,1,21,4.477121254719662,67
18,1,1,1,2,19,5.518513939877887,198
16,2,1,1,1,21,4.698970004336019,58
18,0,1,1,1,13,4.894869656745252,140
19,1,1,1,1,21,4.819543935541868,37
21,0,1,1,2,20,5.146128035678237,84
22,1,1,1,2,21,4.3692158574101425,67
22,0,1,1,1,16,5.0,99
24,0,0,1,1,13,4.418881068534358,105
14,0,1,1,3,11,5.397940008672037,102
20,1,1,1,2,17,4.845098040014256,103
22,0,0,1,1,21,4.799340549453581,88
14,1,1,1,2,21,4.602059991327962,64
25,0,1,1,1,21,4.845098040014256,74
21,1,1,1,1,21,4.698970004336019,83
22,0,1,0,1,13,4.602059991327962,140
16,1,1,1,2,26,4.778151250383643,79
18,0,1,1,4,22,4.903089986991943,84
14,0,1,1,2,15,5.079181246047624,66
26,0,1,1,1,19,4.30102999566398,89
23,0,1,0,1,17,4.698970004336019,108
22,0,0,1,1,19,4.89209460269048,74
13,1,1,1,2,14,5.079181246047624,78
17,1,1,1,1,21,4.477121254719662,67
16,0,1,1,1,15,5.064457989226918,66
19,0,1,1,3,20,5.002597980719908,84
23,0,1,1,1,21,5.0,88
20,1,1,1,1,26,4.130333768495006,82
17,1,0,1,1,21,4.743533281843418,86
21,0,1,1,2,13,4.602059991327962,100
13,0,1,1,4,11,5.394660022148913,102
15,1,1,1,2,19,4.903089986991943,79
14,0,1,1,1,22,4.602059991327962,62
18,0,1,1,4,16,5.0170082831251195,68
21,0,1,1,2,19,5.0,89
14,1,1,1,3,19,5.0,68
24,0,1,1,1,19,4.845098040014256,74
23,0,1,1,2,19,4.602059991327962,89
22,0,1,1,1,13,4.954242509439324,140
21,1,1,1,2,19,4.544068044350275,82
18,1,1,1,1,19,4.602059991327962,55
18,0,1,1,1,13,5.079181246047624,112
14,0,1,1,3,11,5.1003705451175625,102
16,0,1,1,1,22,5.079181246047624,70
21,1,1,1,1,21,4.556302500767287,83
21,0,1,1,1,15,5.079181246047624,104
18,1,1,1,2,19,4.826074802700826,79
21,1,0,1,1,21,4.681241237375587,47
20,1,1,1,2,19,4.845098040014256,82
12,1,0,1,1,22,4.7285404479386015,64
23,1,1,1,1,21,4.0,67
24,1,1,1,1,19,4.3979400086720375,68
21,0,1,1,2,18,4.903089986991943,84
24,0,0,1,1,13,4.079181246047624,105
14,1,1,1,3,14,4.845098040014256,78
23,1,1,1,1,23,4.778151250383643,67
21,1,1,1,1,22,4.845098040014256,89
19,0,1,1,1,22,5.079181246047624,69
23,0,1,1,1,22,4.698970004336019,69
11,0,1,1,3,19,5.0,82
23,1,1,1,1,22,4.30102999566398,84
16,1,1,1,1,13,5.079181246047624,75
15,0,1,1,1,21,5.1760912590556805,75
17,2,1,1,1,21,5.477121254719662,58
14,0,1,1,1,22,5.0,70
15,1,1,1,3,14,4.836324115706751,118
21,0,1,1,1,16,5.0413926851582245,99
22,0,1,1,3,19,4.903089986991943,89
15,1,1,1,1,19,4.954242509439324,62
17,1,1,1,3,19,4.986771734266244,68
5,1,1,1,4,21,4.812913356642856,85
24,0,0,1,1,13,4.7771729868397035,153
22,1,1,1,2,21,4.544068044350275,83
23,0,1,1,2,11,5.079181246047624,67
16,1,1,1,1,22,5.01703333929878,90
24,0,1,1,2,13,4.176091259055681,105
19,0,1,1,3,13,5.079181246047624,62
25,0,1,1,1,13,4.777223765819915,62
13,1,1,1,3,19,4.845098040014256,67
22,1,1,1,1,23,4.217483944213906,67
15,1,1,1,2,21,4.982271233039568,67
20,1,1,1,1,21,4.681241237375587,67
17,1,1,1,2,21,5.243038048686294,46
23,0,1,1,1,19,4.903089986991943,89
22,0,1,1,1,19,5.0,89
21,0,1,1,1,14,5.079181246047624,99
21,0,1,1,1,26,5.079181246047624,72
17,0,1,1,4,26,4.845098040014256,58
22,0,0,1,1,20,3.8450980400142565,84
23,1,1,1,1,19,4.602059991327962,82
18,0,0,1,1,19,4.914247929863034,89
24,1,0,0,1,15,4.698970004336019,177
15,0,1,1,1,19,5.255272505103306,142
21,0,1,1,1,14,4.778151250383643,99
24,1,1,1,2,19,4.477121254719662,82
20,0,1,1,2,11,5.0,101
22,0,1,1,1,13,4.778151250383643,63
16,1,1,1,3,21,4.977723605288848,46
14,0,1,1,2,16,5.0413926851582245,68
19,0,1,1,2,20,5.079181246047624,108
22,1,1,1,1,19,4.3979400086720375,121
17,1,1,1,3,14,4.903089986991943,118
19,0,1,1,3,21,5.230448921378273,89
20,0,1,1,2,21,5.0413926851582245,89
23,0,1,1,1,14,4.845098040014256,99
13,0,1,1,2,19,5.08278537031645,110
14,1,1,0,3,14,4.778151250383643,108
18,0,1,1,2,16,5.019116290447072,68
22,0,1,1,1,14,5.0413926851582245,99
15,1,1,0,1,11,4.954242509439324,138
15,1,1,1,2,16,4.845098040014256,92
23,1,1,1,1,23,4.778151250383643,67
16,1,1,1,1,19,4.903089986991943,68
23,0,1,0,1,18,4.740362689494243,108
20,0,1,0,2,13,4.845098040014256,120
12,1,1,1,3,21,5.079181246047624,46
24,0,1,1,1,21,4.3979400086720375,74
24,1,1,1,1,23,4.698970004336019,54
9,1,1,1,4,21,4.544068044350275,37
14,1,1,1,3,21,5.0,67
20,1,1,1,1,21,4.903089986991943,67
21,0,1,1,2,14,4.986771734266244,99
21,0,1,1,2,19,4.903089986991943,126
24,1,1,0,2,19,4.3979400086720375,82
16,0,1,1,2,11,5.178976947293169,171
23,0,1,1,1,20,4.698970004336019,84
21,1,1,1,1,21,4.414973347970817,91
23,1,1,1,1,16,4.176091259055681,87
24,0,1,1,1,13,4.602059991327962,70
21,1,1,1,1,21,4.903089986991943,83
20,0,1,0,1,5,5.361727836017593,174
13,0,1,1,2,21,5.0,75
11,1,1,0,2,14,5.0,100
17,0,1,1,2,21,5.0413926851582245,74
20,0,1,1,1,21,5.0413926851582245,74
13,1,1,1,2,21,4.778151250383643,64
19,0,1,1,1,21,5.3802112417116055,74
20,1,0,0,1,17,4.448397103457767,103
19,0,0,1,2,21,4.643235474940322,74
18,0,1,1,1,21,4.954242509439324,74
22,0,1,1,1,16,4.903089986991943,99
18,0,1,1,2,19,5.079181246047624,90
20,0,1,1,1,13,5.1620892304156465,120
23,0,1,0,1,15,4.602059991327962,109
24,1,1,1,1,21,4.146128035678237,67
21,0,1,1,1,19,4.845098040014256,126
24,1,1,0,1,21,4.698970004336019,82
18,0,1,1,2,17,5.113943352306836,104
22,0,0,1,1,21,4.903089986991943,74
25,1,0,1,1,16,3.502017214827147,95
18,1,1,1,2,21,4.903089986991943,67
21,1,1,1,1,23,4.856426772470244,67
22,1,1,1,1,20,4.176091259055681,53
19,0,1,1,1,19,4.883434293683009,126
17,0,1,1,2,22,4.929418925714292,75
17,0,1,1,1,13,5.338456493604604,64
25,0,1,1,1,13,4.176091259055681,105
20,0,1,1,2,19,4.954242509439324,70
16,0,1,1,1,11,5.334453751150931,102
17,0,1,1,2,13,5.079181246047624,95
21,1,0,0,1,21,4.380193145731191,67
15,1,1,1,2,21,4.845098040014256,46
21,0,1,1,1,19,4.778151250383643,126
23,0,1,1,1,22,4.698970004336019,74
24,1,1,1,1,16,4.3979400086720375,95
19,1,1,1,4,21,4.778151250383643,86
19,0,1,1,1,26,4.903089986991943,77
21,1,1,1,1,21,4.29666519026153,73
21,0,1,1,1,13,5.0,100
24,1,1,1,1,19,4.716003343634799,82
15,0,1,1,3,22,4.903089986991943,90
23,0,1,1,1,19,4.778151250383643,89
25,0,1,1,1,19,4.176091259055681,89
10,1,1,1,2,21,4.903089986991943,37
24,0,1,1,2,19,4.698970004336019,89
19,0,1,1,2,11,5.0413926851582245,101
16,0,1,1,3,21,5.0413926851582245,74
23,1,1,1,1,19,4.30102999566398,82
16,0,1,1,2,16,5.230448921378273,68
20,1,1,1,1,19,4.30102999566398,82
22,0,1,1,2,22,4.544068044350275,69
20,1,1,1,1,19,5.0,68
26,1,1,1,1,21,4.3979400086720375,67
12,0,1,1,3,13,4.954242509439324,120
24,0,1,1,1,22,4.954242509439324,69
18,1,1,1,1,21,5.089905111439397,86
21,0,1,1,1,19,4.361727836017592,126
18,1,1,1,2,19,4.968482948553935,80
22,0,0,1,1,19,4.724275869600789,89
22,0,1,1,2,13,4.681241237375587,140
23,0,1,1,1,21,4.778151250383643,88
23,1,0,1,1,21,4.719430732348868,67
22,0,1,1,1,21,4.716003343634799,88
23,1,0,0,1,14,4.477121254719662,117
18,0,1,1,1,22,5.361727836017593,70
19,1,1,1,2,21,4.903089986991943,47
12,1,1,1,2,26,4.973127853599698,104
18,0,1,1,2,22,4.954242509439324,71
22,1,1,1,1,21,4.3979400086720375,67
17,0,1,1,2,21,4.954242509439324,74
8,0,1,1,2,21,4.778151250383643,58
16,1,1,1,2,11,4.778151250383643,138
24,1,1,0,1,14,2.9999999999999996,118
18,0,0,0,1,17,4.786041210242554,140
24,1,1,1,1,22,4.3979400086720375,108
21,0,1,1,1,11,5.079181246047624,67
23,0,1,1,1,21,4.698970004336019,74
25,1,1,0,1,21,4.30102999566398,82
14,0,1,1,2,21,5.167317334748176,74
19,0,1,1,2,20,5.1003705451175625,108
17,1,1,1,1,26,4.831485839248657,62
23,1,1,1,1,21,4.544068044350275,83
21,0,1,1,1,16,5.155336037465061,99
22,0,1,1,1,21,4.954242509439324,88
26,1,1,1,1,21,3.778151250383643,67
21,0,1,1,1,13,4.718244191342513,120
18,1,1,1,1,22,4.653212513775343,38
14,0,0,1,2,19,4.785329835010767,110
23,1,1,1,1,19,4.653212513775343,82
14,1,0,1,2,21,4.812913356642856,67
24,0,0,1,1,21,4.589021967585276,74
5,1,1,1,3,21,4.903089986991943,37
22,0,1,1,1,22,5.0,69
12,1,1,1,2,14,4.845098040014256,130
22,1,1,1,1,19,4.3979400086720375,82
14,1,1,1,2,14,5.0413926851582245,78
21,0,1,1,3,21,5.0413926851582245,89
21,0,1,1,1,22,5.079181246047624,138
23,1,1,1,1,21,4.602059991327962,67
18,0,1,0,2,9,4.903089986991943,181
15,0,1,1,2,21,5.146128035678237,74
16,1,1,1,1,22,4.462397997898956,65
25,1,1,0,1,21,4.0,82
21,0,1,1,1,19,4.698970004336019,89
22,1,1,1,1,14,5.146128035678237,117
16,1,1,1,1,19,4.778151250383643,79
18,0,1,1,3,20,5.0413926851582245,108
19,0,1,1,1,21,4.3805549221542135,74
18,0,1,1,2,17,5.079181246047624,104
23,0,1,1,1,21,4.633468455579586,88
21,0,1,1,1,15,4.544068044350275,104
25,0,1,1,1,13,3.301029995663981,63
22,1,1,1,2,17,4.602059991327962,74
17,0,1,1,3,17,5.079181246047624,74
23,0,1,1,1,13,4.845098040014256,62
23,1,1,0,1,18,4.414973347970817,76
16,0,1,1,2,19,4.903089986991943,110
17,0,1,1,2,22,5.243038048686294,70
10,0,1,1,1,22,5.432969290874405,62
16,0,1,1,2,21,4.973127853599698,75
21,1,1,1,1,11,4.477121254719662,79
18,1,1,1,1,19,5.079181246047624,83
25,1,0,1,1,22,4.530558259451653,84
22,1,1,1,2,21,4.30102999566398,67
24,1,1,1,1,21,4.477121254719662,67
23,1,0,1,1,14,4.486373797246169,117
19,0,1,1,1,22,5.0492606744980355,138
19,0,1,1,3,13,4.845098040014256,75
18,0,1,1,1,21,5.033423755486949,74
24,1,1,0,1,19,4.176091259055681,82
20,0,1,1,1,16,4.903089986991943,90
13,1,1,1,3,21,4.903089986991943,46
18,0,1,1,4,21,4.903089986991943,89
5,1,1,1,1,21,5.0,37
21,1,1,1,1,19,5.0,82
16,1,1,1,4,19,4.903089986991943,80
21,1,1,1,1,19,4.477121254719662,82
24,0,1,1,2,12,5.079181246047624,81
25,0,1,1,1,22,4.544068044350275,74
20,0,0,1,1,26,4.871111544521109,56
23,0,1,1,2,19,4.903089986991943,74
23,0,0,1,1,21,4.767593651756106,74
20,2,1,1,2,21,4.845098040014256,62
16,0,1,1,2,22,4.954242509439324,90
15,1,1,1,1,21,5.079181246047624,46
21,0,1,1,1,11,5.096910013008055,101
16,1,0,1,1,21,4.867644233903098,67
25,1,1,0,1,21,4.0,82
11,1,1,1,2,14,5.079181246047624,100
17,0,1,1,3,21,5.138302698166281,74
19,0,1,0,1,15,4.954242509439324,138
13,0,1,1,3,22,4.954242509439324,54
23,1,1,1,1,21,4.544068044350275,91
23,0,1,1,1,19,4.778151250383643,89
19,0,1,1,1,21,5.079181246047624,74
18,0,1,1,1,13,5.0,140
17,1,1,1,2,26,5.0413926851582245,62
22,0,1,1,1,21,4.845098040014256,88
22,0,1,1,2,19,4.778151250383643,89
19,0,1,1,1,11,5.0413926851582245,101
20,1,1,1,2,21,5.079181246047624,47
16,1,1,1,2,21,4.903089986991943,67
22,0,1,1,3,14,4.934498451243567,99
21,1,1,1,1,19,4.633468455579586,55
19,0,1,1,1,13,4.903089986991943,63
18,1,1,1,2,19,5.079181246047624,55
17,1,0,1,1,26,4.695157585920607,62
23,1,1,1,1,14,4.698970004336019,87
19,0,1,1,2,11,5.0,101
22,1,1,1,2,14,4.778151250383643,87
15,0,1,1,3,22,5.079181246047624,69
17,0,1,1,1,13,4.903089986991943,63
17,0,1,1,2,17,5.079181246047624,105
23,0,1,0,1,19,4.707570176097936,126
22,0,1,1,2,11,4.841984804590113,101
23,0,1,1,1,20,4.698970004336019,108
16,0,1,1,3,19,4.954242509439324,90
15,0,1,1,3,13,5.079181246047624,65
17,1,1,1,2,22,4.3979400086720375,35
13,0,1,1,2,22,4.903089986991943,138
24,0,1,1,1,14,4.477121254719662,99
23,1,1,1,1,13,4.770852011642144,82
17,0,1,1,3,13,5.505149978319905,120
21,0,1,0,2,13,4.886490725172481,140
18,0,1,1,1,13,4.934498451243567,112
12,1,1,1,3,14,4.903089986991943,130
11,1,1,1,1,19,4.929418925714292,83
25,1,1,1,1,19,3.6989700043360187,82
19,0,1,1,1,22,5.0413926851582245,70
23,0,1,1,1,4,4.942008053022313,170
15,1,1,1,1,21,4.903089986991943,86
18,0,1,1,2,21,5.0413926851582245,89
19,1,1,1,2,21,4.698970004336019,37
17,1,1,1,1,21,4.778151250383643,67
25,1,1,0,1,19,3.4785664955938436,68
22,0,1,1,2,13,4.813580988568191,100
17,1,1,1,1,21,4.544068044350275,46
19,0,1,1,1,13,5.477121254719662,112
20,1,1,1,2,19,4.662757831681573,82
14,0,1,1,1,22,5.079181246047624,69
20,0,1,1,1,13,4.698970004336019,140
14,1,1,1,1,21,4.778151250383643,46
25,2,1,1,2,21,5.079181246047624,62
23,1,1,1,1,19,4.30102999566398,82
24,0,1,1,1,13,4.343467677469264,120
24,0,1,1,1,22,4.3979400086720375,154
23,1,1,1,2,22,4.602059991327962,84
25,1,1,1,1,19,3.5440680443502752,82
21,1,1,0,1,21,4.477121254719662,91
24,1,1,1,1,22,4.544068044350275,84
20,0,0,1,1,16,5.006483156965471,90
22,1,1,1,1,21,4.568201724066994,83
15,1,0,1,1,19,4.778151250383643,79
21,0,1,1,2,11,5.278753600952829,101
22,1,1,1,1,21,4.8179287821024515,83
13,2,1,1,3,26,4.924279286061881,60
0,0,1,1,2,27,5.0,52
18,0,1,1,1,20,4.903089986991943,84
18,1,0,1,1,19,4.778151250383643,113
23,0,1,1,1,19,4.903089986991943,89
14,0,1,1,3,22,5.079181246047624,70
19,1,0,1,1,26,4.568201724066994,99
17,0,1,1,2,22,5.146128035678237,138
13,1,1,1,3,14,5.0413926851582245,78
20,0,1,1,2,20,5.27415784926368,108
23,1,1,1,2,22,4.832508912706236,84
18,0,1,1,2,13,5.170261715394957,120
18,1,0,1,2,17,4.079181246047624,104
18,0,1,1,1,11,5.397940008672037,100
17,0,1,1,2,11,5.079181246047624,102
24,0,1,1,1,13,4.477121254719662,100
25,0,1,1,1,13,4.3979400086720375,115
23,0,1,1,1,13,4.903089986991943,70
18,0,1,1,2,20,5.0,108
14,1,1,1,3,21,4.845098040014256,46
24,1,1,1,1,19,4.0,82
20,0,1,1,2,13,5.14921911265538,140
16,1,1,1,1,19,4.778151250383643,80
13,1,1,1,2,22,4.579783596616809,65
18,1,1,1,2,21,4.698970004336019,86
15,1,1,0,2,14,5.0,178
13,1,1,1,3,19,4.954242509439324,63
18,0,1,1,1,26,4.991226075692494,58
20,1,1,1,1,21,4.728134550041936,67
22,1,1,1,1,19,4.30102999566398,121
24,0,0,1,1,16,4.523226041965701,99
24,1,1,1,1,21,4.0,67
17,1,1,1,2,19,4.778151250383643,79
18,0,1,1,2,16,4.845098040014256,68
21,0,1,1,1,16,5.130333768495006,99
19,1,1,1,2,19,4.698970004336019,121
20,1,0,1,1,19,4.484698353024001,82
18,2,1,1,2,19,4.778151250383643,63
16,1,1,1,1,19,4.30102999566398,68
22,0,1,1,1,21,4.672097857935717,74
21,1,1,1,1,19,4.602059991327962,121
25,1,0,1,1,19,3.633468455579586,82
22,0,1,1,1,22,5.0413926851582245,89
10,0,0,1,1,16,4.970416618137783,141
22,0,1,1,2,19,4.903089986991943,71
19,1,1,1,1,19,4.477121254719662,83
20,1,1,1,2,19,4.361727836017592,79
17,1,1,1,2,22,4.698970004336019,64
23,1,1,1,2,19,4.698970004336019,55
23,1,1,1,1,21,4.431363764158987,47
20,0,1,0,1,5,4.881561534398981,241
17,0,1,1,1,19,4.949390006644912,90
15,0,1,0,4,5,4.991226075692494,241
24,0,1,1,1,22,4.544068044350275,154
22,0,1,1,1,11,4.812913356642856,101
18,1,1,1,1,19,4.602059991327962,55
21,0,1,1,1,19,4.845098040014256,89
24,1,1,1,1,21,4.698970004336019,67
22,0,1,1,2,19,4.6771687877444625,126
24,1,1,1,2,19,4.3979400086720375,82
16,0,1,1,2,19,5.130333768495006,90
21,0,1,1,1,22,4.903089986991943,84
16,1,1,1,2,21,5.0413926851582245,64
22,0,1,1,1,16,5.155943017971836,99
19,0,1,1,2,17,4.845098040014256,88
21,0,1,1,1,18,4.544068044350275,84
22,1,0,0,1,11,4.833076955889738,158
25,1,1,0,1,21,4.278753600952828,83
18,1,1,1,3,21,4.954242509439324,67
12,0,1,1,4,11,5.484299839346785,102
14,1,1,1,3,21,4.903089986991943,46
24,0,0,1,1,21,4.770852011642144,74
25,1,1,1,1,19,3.4771212547196617,82
23,0,1,1,1,21,4.875061263391699,88
24,1,1,1,1,22,4.544068044350275,84
24,0,1,1,1,21,4.698970004336019,74
21,0,1,1,1,21,4.954242509439324,74
19,0,0,1,1,14,5.06484718225367,99
25,1,0,0,1,21,3.9542425094393248,67
19,0,1,1,1,20,4.929418925714292,63
19,1,1,1,1,21,5.146128035678237,94
13,0,1,1,2,13,5.021189299069937,63
20,0,1,1,1,19,4.467460109507263,126
24,0,1,1,1,21,4.361727836017592,74
23,0,1,1,1,21,4.845098040014256,74
24,1,1,0,1,21,4.4471580313422185,82
18,1,1,1,1,19,5.012837224705172,79
15,0,1,1,2,21,5.214843848047697,74
17,0,1,1,1,21,5.322219294733919,74
18,0,1,1,2,26,4.778151250383643,58
18,0,1,1,4,21,4.991226075692494,89
16,0,1,1,1,26,5.267171728403014,80
23,0,1,1,1,16,4.778151250383643,99
24,0,1,1,1,21,3.8750612633916997,88
18,0,0,1,2,19,4.967014139949053,89
24,0,1,1,1,19,4.477121254719662,89
12,2,1,1,3,21,5.079181246047624,58
24,1,1,1,2,13,4.322219294733919,82
17,1,1,1,2,26,4.778151250383643,93
11,0,1,1,2,19,4.897627091290441,82
19,1,1,1,1,14,4.903089986991943,87
17,0,1,1,4,17,5.1172712956557636,104
21,1,0,1,1,21,4.698161464424241,67
21,1,1,1,1,21,4.544068044350275,94
21,1,1,1,2,19,4.698970004336019,106
16,1,1,1,3,19,4.778151250383643,62
23,0,0,1,1,16,4.635835463311642,99
18,0,1,1,2,13,5.079181246047624,65
12,0,1,1,3,11,5.431363764158986,102
15,0,1,1,2,22,5.079181246047624,53
21,1,1,1,1,11,4.0,79
16,0,1,1,2,22,4.845098040014256,138
20,0,1,0,2,17,4.954242509439324,103
25,1,1,1,1,21,4.176091259055681,103
14,0,1,1,2,21,5.0,75
15,1,1,0,3,8,4.903089986991943,272
19,1,1,1,2,19,4.672097857935717,55
12,0,1,1,4,19,5.107209969647868,112
22,1,1,1,1,19,4.698970004336019,82
26,1,1,1,1,19,3.6989700043360187,82
22,2,1,1,1,21,4.903089986991943,62
18,0,1,1,2,16,4.903089986991943,68
21,1,1,1,1,19,4.6127838567197355,82
13,0,1,1,2,15,5.0,122
19,0,1,1,2,21,4.982271233039568,74
5,1,1,1,2,21,4.698970004336019,37
17,0,1,1,3,21,5.267171728403014,74
21,0,1,1,1,21,4.954242509439324,74
20,0,0,1,1,20,4.838849090737255,84
9,1,1,1,2,19,4.602059991327962,94
23,0,1,1,1,14,4.913813852383717,98
22,1,1,1,1,19,4.61066016308988,55
18,1,1,1,2,14,5.0,116
21,1,1,1,1,21,4.477121254719662,67
17,0,1,1,3,13,4.903089986991943,140
18,0,1,1,2,21,5.0,74
25,1,1,0,1,21,4.30102999566398,83
22,0,1,1,1,21,4.89209460269048,74
25,0,1,1,1,16,4.544068044350275,99
23,0,0,1,1,20,4.684899196466525,84
21,0,1,1,1,19,5.033423755486949,126
19,1,1,1,1,21,4.414973347970817,73
23,1,1,1,1,22,4.544068044350275,89
22,0,1,1,1,19,4.903089986991943,89
13,0,1,1,3,22,5.079181246047624,63
20,0,1,1,1,13,5.079181246047624,62
15,0,1,1,2,22,4.681241237375587,71
25,1,1,1,1,13,4.342422680822206,110
13,0,1,1,4,21,5.1760912590556805,75
18,0,1,1,3,13,4.954242509439324,120
24,1,1,1,1,22,5.0,84
21,1,1,0,1,19,4.602059991327962,82
16,0,1,1,2,22,4.845098040014256,69
16,1,0,0,2,9,4.858537197569639,150
13,0,1,1,2,22,5.204119982655924,138
21,0,1,1,1,19,4.857332496431268,89
26,1,1,1,1,21,3.6989700043360187,82
17,0,1,1,2,19,4.903089986991943,126
7,1,1,1,1,29,5.136720567156407,53
9,1,1,1,2,11,4.845098040014256,125
21,1,1,1,2,21,4.698970004336019,83
15,1,1,1,2,21,5.0413926851582245,46
23,1,1,1,1,20,4.30102999566398,67
12,1,1,1,2,16,4.778151250383643,68
23,0,1,1,1,13,4.30102999566398,140
19,0,1,1,1,11,5.079181246047624,67
17,0,1,1,3,13,5.079181246047624,64
24,0,1,1,1,14,4.778151250383643,98
14,0,1,0,2,9,5.086359830674748,177
23,1,1,0,1,21,4.698970004336019,67
23,0,1,1,2,19,4.658011396657112,126
23,0,1,0,1,22,4.698970004336019,154
18,0,1,1,1,22,5.079181246047624,138
22,0,1,1,1,19,4.602059991327962,89
23,0,1,1,1,21,4.3979400086720375,88
15,1,1,1,1,21,4.732393759822968,46
21,0,1,1,2,19,4.869231719730975,71
12,1,1,1,2,21,4.845098040014256,37
19,0,1,1,4,21,5.079181246047624,74
18,0,1,1,1,17,4.954242509439324,104
22,0,0,0,1,15,4.99563519459755,104
21,0,1,0,1,13,4.845098040014256,140
14,1,1,0,1,19,4.698970004336019,165
24,0,0,1,1,17,4.602059991327962,88
22,1,1,1,1,21,4.544068044350275,47
18,0,1,1,1,21,4.845098040014256,74
16,0,1,1,3,19,5.079181246047624,90
23,1,1,1,1,22,4.30102999566398,84
22,1,1,1,1,20,4.0,53
19,0,1,1,2,22,4.778151250383643,69
25,1,1,0,1,21,3.6989700043360187,82
23,1,1,1,1,19,4.439332693830263,82
23,1,1,1,1,19,4.30102999566398,82
14,1,1,1,2,22,4.698970004336019,70
17,0,1,1,2,13,4.845098040014256,120
24,0,0,1,1,13,4.87069645798925,75
9,1,1,1,2,21,5.222716471147582,67
23,0,1,1,2,19,4.845098040014256,89
21,1,1,1,1,21,4.845098040014256,94
22,1,1,1,1,21,4.30102999566398,67
21,0,1,1,1,21,5.127104798364807,74
26,1,1,1,1,21,3.6989700043360187,47
22,0,1,1,1,13,4.778151250383643,63
18,0,1,1,1,13,4.698970004336019,62
23,1,1,1,1,21,3.9542425094393248,34
10,1,1,1,1,21,4.778151250383643,46
22,1,1,1,1,14,4.6127838567197355,89
25,1,1,1,1,16,4.0,95
17,1,1,1,2,22,5.0413926851582245,90
18,1,1,1,3,26,5.107209969647868,79
21,1,1,1,1,21,4.778151250383643,67
24,1,1,1,1,19,4.477121254719662,82
17,0,1,1,1,22,4.903089986991943,75
24,1,1,1,1,19,4.3979400086720375,82
17,0,1,1,2,11,5.397940008672037,102
23,0,0,1,1,13,4.602059991327962,100
23,0,1,1,1,19,4.602059991327962,89
16,0,1,1,1,13,4.89209460269048,63
20,0,1,1,2,21,4.845098040014256,74
19,0,1,1,2,16,4.845098040014256,67
24,0,1,1,1,13,4.698970004336019,121
19,0,1,0,1,9,4.778151250383643,235
24,0,1,1,1,19,4.3979400086720375,74
23,1,1,1,1,14,4.079181246047624,89
24,0,1,1,1,16,4.602059991327962,99
20,0,1,1,3,26,4.845098040014256,56
21,0,1,1,2,19,4.681241237375587,126
17,0,1,1,2,21,4.954242509439324,74
19,1,1,1,1,14,4.505149978319905,116
25,1,1,0,1,14,3.176091259055681,89
16,0,0,1,1,11,4.922128346796362,87
24,1,1,1,1,13,4.176091259055681,82
25,1,1,0,1,14,4.30102999566398,118
17,0,1,0,2,13,4.977723605288848,120
13,1,1,1,4,21,5.204119982655924,67
13,0,1,1,2,22,5.079181246047624,70
19,2,1,1,1,21,4.740362689494243,62
25,1,1,1,1,21,4.3979400086720375,82
20,0,0,1,1,16,4.732393759822968,99
20,0,1,1,1,20,5.079181246047624,108
21,0,1,1,1,15,5.225309281725862,141
24,0,1,1,1,21,4.0,88
14,0,1,1,2,21,5.079181246047624,75
15,1,0,1,2,21,4.886490725172481,67
18,1,1,1,3,26,4.845098040014256,79
20,0,1,1,1,19,4.959041392321093,89
18,1,0,1,1,14,4.653212513775343,87
24,1,1,1,1,22,4.3979400086720375,108
22,0,1,1,1,13,4.778151250383643,100
18,1,1,1,1,14,5.158452960688828,178
17,0,1,1,2,16,4.924279286061881,68
20,1,1,1,1,21,4.778151250383643,67
22,0,1,1,2,13,5.146128035678237,118
23,1,1,1,2,22,4.4471580313422185,84
18,0,1,1,3,20,5.079181246047624,108
23,0,1,1,1,13,4.602059991327962,70
17,0,1,1,1,13,5.079181246047624,95
17,0,1,1,2,16,5.0413926851582245,68
23,0,1,1,1,21,4.845098040014256,88
21,0,1,1,1,13,4.477121254719662,62
23,1,1,1,2,19,4.698970004336019,82
20,1,1,1,1,19,4.505149978319905,82
18,0,1,1,2,22,4.954242509439324,69
24,0,1,1,1,21,5.079181246047624,74
19,0,1,1,2,17,4.875061263391699,74
