iter	RMSE
466	1.178947948
467	1.177379243
468	1.175402628
469	1.173160994
470	1.171444283
471	1.169578768
472	1.168761612
473	1.167198819
474	1.165311972
475	1.163146281
476	1.161457017
477	1.159557942
478	1.158170947
479	1.156826162
480	1.156395354
481	1.15510603
482	1.154550259
483	1.153781408
484	1.152108976
485	1.150420737
486	1.148455288
487	1.146023399
488	1.144902303
489	1.142553301
490	1.140990157
491	1.139541037
492	1.138366415
493	1.135766644
494	1.13417332
495	1.13326221
496	1.131418047
497	1.12982064
498	1.128227243
499	1.127090287
500	1.125010699
501	1.122931149
502	1.121225444
503	1.119885638
504	1.118237931
505	1.116654245
506	1.11440518
507	1.113006222
508	1.11043906
509	1.109658399
510	1.10738697
511	1.106773912
512	1.10587735
513	1.104635965
514	1.102643179
515	1.101265763
516	1.100361294
517	1.099087121
518	1.09749455
519	1.095470081
520	1.093963092
521	1.093349137
522	1.091986312
523	1.089862298
524	1.089053733
525	1.087395675
526	1.086876975
527	1.086057027
528	1.084582333
529	1.083644468
530	1.081466738
531	1.079333399
532	1.078743667
533	1.077657245
534	1.076274669
535	1.075037712
536	1.073432851
537	1.071374512
538	1.069237856
539	1.067071336
540	1.065370044
541	1.0634605
542	1.062086461
543	1.06106399
544	1.059214357
545	1.057637415
546	1.055657361
547	1.055044032
548	1.053689555
549	1.053100583
550	1.051783537
551	1.05059227
552	1.049498379
553	1.04747982
554	1.047263585
555	1.045225704
556	1.043689507
557	1.041667402
558	1.040470769
559	1.038963928
560	1.037449745
561	1.035393437
562	1.034333523
563	1.033435076
564	1.03238295
565	1.03068931
566	1.02877488
567	1.026910543
568	1.025696885
569	1.024460442
570	1.022670665
571	1.020509522
572	1.019366959
573	1.018424125
574	1.016881102
575	1.015511814
576	1.014223071
577	1.013483438
578	1.012777523
579	1.011952865
580	1.011092388
581	1.010406563
582	1.008989765
583	1.007722942
584	1.006977798
585	1.005471523
586	1.003966506
587	1.002781674
588	1.001859631
589	1.001071427
590	0.9992980664
591	0.9977051151
592	0.9965609236
593	0.9954581016
594	0.9935287464
595	0.9926083036
596	0.9907232165
597	0.9893504806
598	0.9878601632
599	0.986513345
600	0.9856962189
601	0.9848819578
602	0.9833639821
603	0.9819706945
604	0.9804850824
605	0.9799712718
606	0.9793739018
607	0.9791568207
608	0.9778086473
609	0.9765241958
610	0.9752623071
611	0.973806628
612	0.9724522702
613	0.9707212808
614	0.9697914006
615	0.9682460185
616	0.9666128147
617	0.9658721353
618	0.9647212804
619	0.9630967027
620	0.9614105203
621	0.9606065047
622	0.9600230347
623	0.9583100923
624	0.9565640467
625	0.9558584786
626	0.9543702747
627	0.9526132088
628	0.9509223362
629	0.9495394841
630	0.9482710103
631	0.9475284751
632	0.94617491
633	0.9450018718
634	0.9447930809
635	0.9436002554
636	0.9421719775
637	0.9411833837
638	0.9395885525
639	0.9381807781
640	0.9370812006
641	0.9361143375
642	0.9344816331
643	0.933091569
644	0.9316317343
645	0.9307227388
646	0.9303642403
647	0.9288870628
648	0.9270305656
649	0.9256867365
650	0.9248935529
651	0.9239581287
652	0.9228068886
653	0.9219108801
654	0.9207722985
655	0.9198842192
656	0.9190352165
657	0.9172281703
658	0.9159600102
659	0.9148311839
660	0.9139913869
661	0.9132689592
662	0.9124780272
663	0.9112616674
664	0.9107564934
665	0.9097290353
666	0.9087986178
667	0.9073156609
668	0.9062348992
669	0.904782229
670	0.9037248223
671	0.9025922263
672	0.901476537
673	0.9004398267
674	0.898944662
675	0.897974136
676	0.8967402373
677	0.8958293084
678	0.8944200214
679	0.8927149511
680	0.8920714429
681	0.890300473
682	0.8887660417
683	0.8879257589
684	0.8860913808
685	0.8846045049
686	0.8832645291
687	0.8819824663
688	0.8806739994
689	0.8790932772
690	0.8783361924
691	0.8777161165
692	0.8763571345
693	0.8754357881
694	0.8741691841
695	0.873242237
696	0.8720201878
697	0.8704846322
698	0.8689300661
699	0.8677808746
700	0.8669251164
701	0.8661200501
702	0.864786635
703	0.8638504896
704	0.8624594899
705	0.8618770965
706	0.8604055218
707	0.8594677785
708	0.8584033374
709	0.8572492796
710	0.8563601274
711	0.8554168788
712	0.8543808325
713	0.8531863817
714	0.8514218495
715	0.8506773196
716	0.8499323718
717	0.8493200233
718	0.8482798647
719	0.846963943
720	0.8463588952
721	0.8457797801
722	0.8450489147
723	0.8440878198
724	0.8432289438
725	0.8419942684
726	0.8404042267
727	0.8397815772
728	0.8392448561
729	0.8384874136
730	0.8378820786
731	0.8369579688
732	0.8364740458
733	0.83607299
734	0.8347111025
735	0.8338272841
736	0.832092998
737	0.8308867259
738	0.8297792709
739	0.8290003636
740	0.8280963856
741	0.8271256251
742	0.8266666535
743	0.8256619335
744	0.825139514
745	0.8247073912
746	0.8243046215
747	0.8231165296
748	0.8228796705
749	0.8221037561
750	0.8209221697
751	0.8195717059
752	0.8183286128
753	0.8175706615
754	0.815970502
755	0.8153113335
756	0.8144260847
757	0.8137387829
758	0.8132579716
759	0.8120501552
760	0.8107005345
761	0.8095481587
762	0.8088177574
763	0.8080721881
764	0.806787621
765	0.8064799006
766	0.805737857
767	0.8049252786
768	0.8039436355
769	0.8030946386
770	0.8022995198
771	0.8020725301
772	0.8009569024
773	0.7996365518
774	0.7981424631
775	0.7969152115
776	0.7957769072
777	0.7949787977
778	0.7940636506
779	0.7928163317
780	0.7922511101
781	0.7913334666
782	0.7902449881
783	0.7893968903
784	0.7883118583
785	0.7873180474
786	0.7867821764
787	0.7854954325
788	0.7842446678
789	0.782803942
790	0.7821474023
791	0.7817921866
792	0.7807290986
793	0.7803554006
794	0.7794227753
795	0.7785776686
796	0.7777171443
797	0.7774917269
798	0.7766721584
799	0.7764092053
800	0.7758644967
801	0.7748389402
802	0.7734503079
803	0.7726859557
804	0.7718659588
805	0.7714832491
806	0.7711693588
807	0.7699126485
808	0.7684316644
809	0.7670681301
810	0.7653924789
811	0.7649863468
812	0.7645964481
813	0.7644310192
814	0.7638243886
815	0.7632207062
816	0.7624659988
817	0.7616042701
818	0.7604565553
819	0.7603283428
820	0.7593835499
821	0.7585487171
822	0.757714822
823	0.7575600471
824	0.7570077425
825	0.7552505473
826	0.7548174157
827	0.7542089178
828	0.7529542774
829	0.7521954993
830	0.7518231244
831	0.7510666903
832	0.7508744254
833	0.7507161105
834	0.7498224562
835	0.749633911
836	0.749050087
837	0.7477333158
838	0.7474988054
839	0.7471377708
840	0.7458521828
841	0.7451272615
842	0.7443467045
843	0.7435240631
844	0.7424118067
845	0.742168194
846	0.7419424038
847	0.7408377366
848	0.7402424786
849	0.7391883048
850	0.7381269114
851	0.7373085723
852	0.7360279827
853	0.7353246496
854	0.7341425367
855	0.7335142049
856	0.7325384329
857	0.7322000668
858	0.7314741575
859	0.7308180104
860	0.729351434
861	0.7287095424
862	0.7280302992
863	0.7273478837
864	0.7264995129
865	0.7260745222
866	0.7257265454
867	0.7248859233
868	0.724409633
869	0.7233020102
870	0.7222961083
871	0.7218737824
872	0.7214680927
873	0.7208001416
874	0.7196308403
875	0.7185320738
876	0.7174473651
877	0.7165274019
878	0.7155885063
879	0.7149340935
880	0.7138210988
881	0.7133700807
882	0.7128222823
883	0.7123148383
884	0.7116636462
885	0.7111149863
886	0.7095781356
887	0.7092983206
888	0.708789478
889	0.7087039646
890	0.7081267968
891	0.7070797592
892	0.7064723776
893	0.7058835827
894	0.7048919129
895	0.7043146628
896	0.7036915689
897	0.7024587448
898	0.7019246062
899	0.7010779662
900	0.7003858415
901	0.6998023881
902	0.6995663882
903	0.6990534233
904	0.6983233798
905	0.6975087985
906	0.6966572291
907	0.6961332839
908	0.6956407789
909	0.6944465614
910	0.6936561687
911	0.6930935668
912	0.6923112133
913	0.6914846328
914	0.6904168985
915	0.6898310871
916	0.6888270671
917	0.6882291644
918	0.6879129692
919	0.6875512072
920	0.6867044348
921	0.6862265178
922	0.685199432
923	0.6842259999
924	0.6833670438
925	0.6820933204
926	0.681808606
927	0.6810003452
928	0.6799385324
929	0.6793347913
930	0.6791601662
931	0.6783823344
932	0.6777568701
933	0.6769418838
934	0.6761365873
935	0.675166655
936	0.6744048296
937	0.6733672104
938	0.6727900206
939	0.6725641907
940	0.6716251029
941	0.6707489148
942	0.6700765317
943	0.6695245564
944	0.6693817863
945	0.668987729
946	0.6683867409
947	0.6676909052
948	0.6669899044
949	0.665781503
950	0.6646607294
951	0.66393156
952	0.6630660591
953	0.6626669745
954	0.6620766446
955	0.6615418911
956	0.6612126616
957	0.660549907
958	0.6597002428
959	0.6586980473
960	0.6580268742
961	0.6573523192
962	0.6565110857
963	0.6561621414
964	0.6557412575
965	0.6553330487
966	0.6544787083
967	0.654077843
968	0.6533623668
969	0.6525942691
970	0.6520722917
971	0.6514941419
972	0.6507917844
973	0.6502093285
974	0.6494503069
975	0.6490007694
976	0.6486159401
977	0.6475958685
978	0.6470087064
979	0.6463666359
980	0.645885941
981	0.6453068659
982	0.6444632964
983	0.6440228311
984	0.6433197309
985	0.6428426953
986	0.6427418733
987	0.6420283346
988	0.6416388512
989	0.6409426361
990	0.640507196
991	0.640176034
992	0.6395643417
993	0.6387808284
994	0.638304829
995	0.6378958076
996	0.6371714356
997	0.6362635258
998	0.6357256394
999	0.6352978113
